"","income","weights","Sex","Ethnicity","Father_Occ","Mother_Occ","Mother_Edu","Father_Edu","Birth_Area"
"514",1302.67703100186,179,1,5,3,0,0,0,3
"515",18100.7051009462,69,0,2,2,2,6,12,4
"516",17755.1235427473,101,1,2,4,4,9,6,4
"517",5358.66556294959,342,0,2,4,2,12,6,4
"518",5055.91327790696,55,0,2,3,0,0,2,1
"519",29084.1789732685,101,0,2,2,0,3,6,3
"520",9368.4757893183,1413,0,2,4,0,6,9,4
"521",16351.9365108207,65,0,2,4,4,6,6,4
"522",29737.253957473,256,0,2,6,6,0,6,4
"523",10196.925957013,193,1,5,4,2,0,9,3
"524",3670.14357887721,110,1,2,4,0,2,2,3
"525",11711.1774234742,105,0,2,3,4,6,6,3
"526",1389.51708723182,25,1,3,3,3,3,5,2
"527",2164.5520023968,63,1,2,3,0,6,12,4
"528",2584.29700772095,153,1,2,2,6,12,15,4
"529",9618.89605919431,179,0,5,3,0,6,6,3
"530",5290.53764719464,77,0,2,3,0,4,5,3
"531",10567.4928326297,99,0,2,3,3,4,4,4
"532",2542.13981387688,145,1,3,3,3,0,6,3
"533",6663.15005645538,121,1,2,4,3,6,15,4
"534",2060.42691091263,55,1,2,3,0,5,4,1
"535",7531.95725198819,48,0,3,4,0,12,15,4
"536",11377.806371581,40,0,2,3,3,6,6,4
"537",4004.67706388531,110,0,2,2,0,0,6,4
"538",5934.86882369048,33,1,3,4,6,9,6,2
"539",12182.4080743854,73,1,5,3,2,3,6,4
"540",23392.8312324327,75,1,2,4,4,15,12,4
"541",2039.64022390798,261,0,2,3,0,2,1,4
"542",2061.26247500266,36,0,2,4,0,9,6,1
"543",4100.38025481289,241,0,2,6,6,4,3,4
"544",1194.39858489137,23,0,3,3,0,0,0,4
"545",15857.5040929118,101,1,2,4,4,15,15,4
"546",3264.55734620279,99,1,2,3,3,5,5,4
"547",46992.6303700836,123,1,2,2,4,15,12,4
"548",3462.7387091425,75,0,2,3,0,3,0,2
"549",1253.86871619319,99,1,2,3,3,4,3,3
"550",3828.22783802424,113,0,2,3,0,0,3,3
"551",1738.48679858825,177,1,2,3,0,0,0,3
"552",13290.211531196,132,1,3,2,2,0,6,4
"553",6829.43661617792,69,0,2,6,6,6,3,4
"554",7046.60285282667,292,0,5,6,6,0,0,4
"555",8802.75527371558,75,0,1,4,0,2,1,1
"556",7232.49511362078,227,0,2,2,0,6,9,4
"557",1567.36035790912,33,1,2,2,0,6,6,2
"558",5269.63456171571,36,1,2,2,0,0,0,2
"559",11324.1622786993,133,0,2,3,3,0,0,4
"560",2562.85997143142,125,0,2,3,0,6,3,1
"561",2365.93755134923,45,1,3,3,3,0,0,4
"562",1124.26632688665,101,0,2,2,0,0,3,2
"563",929.321374367688,80,0,3,3,3,0,0,3
"564",11807.7243800232,292,0,2,3,3,6,0,4
"565",15230.0761569258,153,1,1,4,2,12,12,4
"566",2898.30047864316,193,0,2,4,0,4,9,4
"567",5425.78222828767,432,1,2,4,2,6,10,4
"568",1470.13734569532,23,1,3,3,3,0,6,2
"569",14019.5227224936,110,1,2,4,2,12,12,4
"570",3630.34347963159,241,1,2,1,6,2,4,4
"571",12975.4128147135,179,1,2,3,0,3,3,4
"572",8220.22336236857,94,1,3,3,0,0,0,3
"573",8225.26463158164,83,1,2,3,0,6,3,4
"574",12769.4375710812,344,1,2,2,2,12,12,4
"575",3118.23651106375,86,0,2,2,0,6,12,4
"576",1958.72243918973,122,1,2,3,0,6,6,4
"577",3899.09279655888,74,1,2,3,3,0,0,4
"578",1017.72696955546,33,1,3,3,3,0,6,2
"579",7751.6398729722,109,0,2,2,2,6,6,4
"580",6248.75215321064,132,1,2,3,0,0,0,4
"581",9110.0828095518,102,1,2,4,5,2,0,3
"582",13611.6511421707,162,1,2,4,6,2,6,4
"583",6036.95328046083,42,0,2,3,3,4,4,1
"584",23710.3670038639,90,0,2,4,2,6,11,4
"585",5798.35474697642,122,0,2,3,3,1,2,4
"586",8223.2444611053,63,1,2,3,0,2,2,4
"587",4008.14815551332,241,1,2,3,0,2,0,4
"588",3191.96903313516,71,0,2,3,3,4,2,2
"589",11395.6015818671,133,0,2,3,3,0,0,4
"590",1405.73243687428,52,0,2,3,0,0,6,4
"591",1539.10066445715,80,0,3,3,3,0,0,2
"592",6236.30314955902,123,0,3,3,3,0,0,4
"593",3118.21355050729,83,0,2,3,0,1,3,4
"594",6541.5555006821,23,1,3,2,6,6,6,2
"595",1095.39327135178,99,0,2,3,0,3,3,4
"596",22503.916904397,35,1,1,4,4,15,13,2
"597",14999.5846171556,101,0,2,4,0,6,6,4
"598",17915.7916495735,49,0,3,3,2,0,6,4
"599",15263.0456667352,120,0,2,3,0,1,2,4
"600",9814.6990882076,227,0,2,3,0,0,3,4
"601",1735.61448665484,36,1,3,3,0,6,6,1
"602",4540.6804569487,174,0,2,4,4,15,3,4
"603",11542.7820317611,71,1,1,3,0,6,3,4
"604",2769.43756272547,52,1,2,3,0,4,6,3
"605",7137.59640396317,109,1,2,3,0,0,0,4
"606",4183.88010244704,101,0,2,3,3,0,0,1
"607",2860.62890848874,74,0,2,3,0,6,6,4
"608",3855.60297732414,105,0,2,2,0,2,2,4
"609",26581.8616330221,13,1,2,2,2,6,4,3
"610",6628.50209542837,219,0,2,4,4,15,15,4
"611",17164.3091626908,153,0,2,3,0,6,3,4
"612",7338.58428792065,23,0,3,3,0,0,0,4
"613",4974.52363357222,193,1,1,3,0,6,6,4
"614",5383.13926376369,122,0,2,3,3,0,0,4
"615",2622.89815821249,190,0,2,3,3,6,6,4
"616",14435.3463804346,75,1,2,3,0,5,6,4
"617",26467.9086965074,67,0,2,4,0,6,12,4
"618",4791.46163828283,94,0,3,3,3,0,0,3
"619",612.841880678071,36,1,2,3,0,0,3,2
"620",3739.32963010349,123,0,2,2,2,6,6,3
"621",4386.20347198274,36,1,2,3,3,6,6,1
"622",1210.10181500061,33,0,2,3,3,0,3,2
"623",2000.35092659556,110,0,2,2,2,0,2,4
"624",21577.0709267124,86,1,2,2,0,12,15,4
"625",27963.8098869491,208,0,2,2,0,6,6,3
"626",8394.45998204253,138,1,5,2,0,3,4,4
"627",2709.85826592654,172,0,2,3,0,6,6,4
"628",3467.22943040862,101,0,2,3,2,6,6,3
"629",28721.8512007483,432,1,2,1,6,12,14,4
"630",13117.1250694119,72,0,5,3,0,3,2,4
"631",19469.8821138544,122,0,2,3,5,6,6,4
"632",6721.1632265096,110,0,2,6,6,11,12,4
"633",366.052859307716,55,0,2,3,0,6,4,1
"634",1444.60934996317,71,1,2,3,0,1,2,3
"635",6897.79678535835,261,0,2,3,0,6,6,3
"636",1657.76666523786,94,0,3,3,3,0,0,2
"637",5442.71205744983,172,1,2,3,0,6,0,4
"638",21370.9044851657,61,0,2,2,0,0,6,4
"639",555.59270660426,40,1,2,3,3,6,0,4
"640",7402.33764637836,403,0,2,4,0,6,6,4
"641",8285.30478776675,113,1,2,2,2,6,6,4
"642",105771.891019148,125,0,2,4,4,6,6,4
"643",17912.7723899339,366,0,2,2,4,6,12,4
"644",1877.74503016197,36,1,2,3,0,0,0,1
"645",4815.94801480755,23,1,3,2,2,0,0,2
"646",6175.87033695301,94,1,2,4,3,0,3,3
"647",2745.65801499385,179,0,5,3,0,6,2,4
"648",9278.24465890979,125,0,2,3,4,15,6,4
"649",3569.02087994477,64,0,2,3,3,0,3,1
"650",18718.7131583714,484,1,2,4,0,4,6,4
"651",5839.16438598595,35,1,2,3,3,0,0,2
"652",1433.14110510637,113,1,2,3,0,0,6,3
"653",8914.22930216425,212,1,2,4,0,12,15,4
"654",1830.02567039456,81,0,3,3,0,0,0,2
"655",9181.7258964798,104,0,3,3,3,0,9,3
"656",218.918207082251,71,1,3,2,2,0,0,2
"657",23883.4712693961,99,1,2,3,0,0,0,4
"658",5854.59256250478,57,0,2,3,0,0,3,4
"659",11291.6520786766,110,1,2,4,0,3,3,3
"660",3221.40814244437,52,0,2,3,3,0,5,4
"661",14315.8856008198,219,1,2,4,0,6,6,4
"662",8319.77499351862,72,0,2,2,0,1,2,4
"663",11701.9759590553,13,1,2,4,0,6,15,4
"664",2306.45172937041,432,1,2,3,0,0,0,4
"665",17568.5954830076,75,0,2,3,0,6,6,4
"666",3076.15621056735,71,1,2,2,2,12,12,4
"667",8032.76347331276,81,1,3,3,3,0,0,4
"668",9208.10415441455,99,0,3,3,0,0,0,2
"669",12263.7827626242,432,1,2,2,6,6,6,4
"670",9745.00187064633,193,0,2,3,0,6,6,4
"671",3930.23987158468,256,1,2,3,0,1,0,4
"672",34727.9549090366,110,1,2,3,2,6,3,4
"673",13383.3152214382,49,1,2,4,4,6,12,4
"674",18757.0875364203,198,0,2,1,4,15,15,4
"675",5394.23323686845,210,0,5,3,0,6,6,4
"676",1327.27570927937,71,0,2,2,5,6,6,4
"677",199507.676501263,150,0,2,2,0,12,12,1
"678",7843.92897525985,73,1,2,3,0,0,0,4
"679",7626.11153400004,41,1,2,3,0,3,3,4
"680",8598.7475795702,81,0,3,3,0,0,0,1
"681",9148.19226925848,77,0,2,3,0,4,3,4
"682",8910.12883704779,99,0,2,3,3,3,6,3
"683",3893.07381139427,432,0,2,3,0,3,0,4
"684",2845.40879470742,101,0,2,3,6,3,2,4
"685",4878.6460612055,61,1,2,3,0,0,4,4
"686",51287.4352905981,71,0,2,3,0,6,6,4
"687",9735.55873945288,91,1,2,4,0,5,3,4
"688",478.872345359481,99,1,2,3,0,6,6,4
"689",24820.7877329339,69,1,2,3,0,0,0,4
"690",1956.6050686576,138,0,2,3,0,1,1,3
"691",2000.73920322722,177,1,5,3,0,0,0,4
"692",10086.7765940628,432,1,2,0,0,6,6,4
"693",15233.2380458735,425,0,2,2,0,12,6,4
"694",5324.18261952206,256,0,2,3,0,6,6,4
"695",23388.1173828083,120,1,2,3,3,0,6,4
"696",6443.66847430398,110,0,2,2,0,6,6,4
"697",10552.8964689588,177,1,2,4,0,6,6,4
"698",4629.85044711449,71,1,2,2,5,2,6,4
"699",5643.11378109076,179,1,2,3,5,6,6,3
"700",12056.7425920078,33,0,3,2,0,12,15,4
"701",1136.92297857894,51,0,2,3,0,6,0,1
"702",9210.01387150201,99,1,2,3,6,6,5,4
"703",3712.86676505714,36,0,2,3,3,3,4,1
"704",8514.36308593726,444,0,3,3,0,0,0,4
"705",4709.55681549174,35,1,2,3,0,3,3,3
"706",45578.6270387557,122,0,2,2,0,6,12,4
"707",3011.24229790399,113,1,2,3,0,1,4,1
"708",5016.79016582255,110,0,2,3,0,3,3,4
"709",19440.2518021466,51,1,3,3,2,6,3,1
"710",6248.82085137676,91,0,2,4,0,5,5,4
"711",3416.20700961047,23,0,3,3,3,0,0,4
"712",1640.77815445359,172,0,2,3,0,0,0,4
"713",1679.35544791934,403,1,2,3,4,6,9,4
"714",32526.9338193272,79,1,2,4,0,6,6,4
"715",10512.5772384731,432,0,2,2,6,0,2,4
"716",29660.4275544013,261,0,2,4,0,6,6,4
"717",16283.6656555058,212,1,2,1,6,13,15,4
"718",32126.7027692582,101,0,2,6,4,15,15,4
"719",5830.16667543629,41,1,3,3,0,0,0,4
"720",1643.63873341952,153,1,2,2,2,12,12,4
"721",9912.23084130534,77,1,4,4,0,6,6,4
"722",5244.63401158261,133,1,3,3,3,0,0,3
"723",9803.02654734014,122,0,2,3,3,0,0,4
"724",26558.1743327634,34,0,3,4,2,6,6,2
"725",3029.22887446418,61,0,2,3,2,6,6,4
"726",17293.8159799595,425,1,4,4,0,3,6,4
"727",11971.62838557,110,1,2,4,5,2,12,4
"728",8661.65132374621,71,1,2,3,0,2,4,1
"729",310.757925413728,80,0,3,3,3,0,0,2
"730",5938.12889782808,82,0,2,6,0,6,6,3
"731",1983.20704089836,365,0,3,3,3,0,6,4
"732",2819.87366349164,81,0,2,3,0,2,2,3
"733",19641.1317015667,41,0,2,2,0,6,6,4
"734",7535.26023940962,241,0,2,3,3,0,6,4
"735",13612.5601237204,371,0,2,2,0,12,15,4
"736",5177.19520671598,179,0,5,3,0,0,0,4
"737",21311.8490118956,13,0,2,3,0,9,9,3
"738",11301.139806842,105,1,2,4,0,6,15,4
"739",9446.40706397168,123,0,2,3,3,0,0,3
"740",4975.89513291091,64,0,3,3,0,0,0,4
"741",11363.0627906084,130,0,2,3,0,0,2,4
"742",9211.2668862559,83,0,2,3,0,2,1,4
"743",11238.6608195206,101,1,2,2,0,12,12,4
"744",3314.68900781114,261,0,2,3,0,0,6,4
"745",17952.7756789884,91,0,2,3,0,3,0,4
"746",7946.64345523831,36,0,2,3,0,6,4,2
"747",13460.6913889442,366,1,2,3,0,0,3,4
"748",29768.9943488538,172,1,2,4,0,12,6,4
"749",18493.5960575459,99,1,2,3,3,3,6,4
"750",6421.01617217561,123,0,2,3,3,2,6,3
"751",5971.25743046889,256,0,2,4,5,3,4,4
"752",5081.70991564417,25,0,3,3,4,2,4,4
"753",5577.67352782911,64,0,2,4,3,3,4,4
"754",31233.2883534685,71,1,2,4,0,6,5,3
"755",11243.5752156524,44,0,2,6,2,11,6,4
"756",6613.9977911938,73,0,2,3,0,0,0,4
"757",4956.64743126317,79,1,2,3,5,0,6,4
"758",2212.65421228826,210,1,2,3,0,0,0,3
"759",24112.6977813189,13,1,2,3,0,6,6,3
"760",4784.61998631017,52,0,3,3,3,0,0,4
"761",34775.5457779403,79,1,2,2,2,0,6,4
"762",12293.560183409,256,1,2,3,0,0,1,4
"763",7057.42989422155,35,0,2,3,3,6,6,3
"764",15901.0509051153,65,0,2,4,2,6,6,4
"765",12135.7452685688,58,1,2,3,0,3,6,4
"766",3779.1705823059,123,0,2,3,3,0,6,2
"767",3270.24340493342,61,0,2,3,0,0,3,4
"768",16497.8995459505,110,1,2,2,0,12,12,4
"769",4613.26610268958,110,1,2,2,0,6,6,4
"770",1368.12064116486,33,1,3,3,3,0,0,2
"771",2053.22125398896,77,1,2,3,0,0,0,4
"772",17064.0775020601,91,0,2,4,5,3,6,4
"773",50501.8892095879,101,0,2,3,0,0,0,4
"774",2293.09168316812,172,1,2,3,0,0,0,4
"775",2877.62435839496,77,1,2,3,0,0,0,4
"776",7519.3731297485,292,0,3,3,0,0,0,4
"777",14636.482050665,110,0,2,2,0,4,4,4
"778",28545.1137441672,176,1,2,4,4,15,12,4
"779",1974.87974659488,81,1,2,3,0,0,0,4
"780",7280.16837450436,177,1,2,3,0,0,1,3
"781",3239.63928940729,179,0,2,2,0,2,0,4
"782",8371.73987655717,23,1,3,3,3,0,0,4
"783",3412.41751127987,432,0,2,4,0,0,3,4
"784",50342.6504651889,444,0,2,4,0,12,12,4
"785",8433.00269421246,67,0,2,4,4,6,6,4
"786",11940.9619167503,61,0,2,3,0,3,2,4
"787",2852.64237188957,48,1,3,3,0,0,0,4
"788",1439.4591692235,45,0,3,2,0,6,0,3
"789",12447.6958777479,52,0,2,2,6,6,6,4
"790",3719.54663846669,99,1,2,3,0,0,0,2
"791",3691.88131643224,23,0,3,3,3,0,0,2
"792",11005.9052637615,179,0,5,3,0,4,3,4
"793",11606.1209435748,101,0,2,3,0,6,6,1
"794",1557.65931200181,23,1,3,3,3,0,0,4
"795",8239.47653903298,25,1,2,2,6,6,6,4
"796",14900.3479410273,375,1,2,4,0,3,3,1
"797",28410.375026582,484,0,2,3,0,6,6,4
"798",4062.7297200512,432,0,2,3,0,0,3,4
"799",3239.95971267923,366,0,2,4,0,6,6,4
"800",3664.67865738196,80,0,3,3,3,0,0,2
"801",14281.6674700591,101,0,2,3,3,0,6,4
"802",15140.9016217027,46,1,2,2,2,0,0,4
"803",22337.857744176,432,1,2,4,4,10,12,4
"804",15810.1187232118,13,0,4,4,4,12,3,3
"805",52891.9486123402,212,0,2,4,4,12,12,4
"806",8134.99597078496,94,1,3,3,3,0,0,2
"807",9079.29778782698,85,0,2,2,2,0,1,4
"808",1113.94594386357,55,0,3,2,2,0,0,1
"809",5019.86287418459,432,0,2,3,3,6,6,4
"810",4027.67052172296,371,0,5,6,6,0,0,4
"811",1094.32054861131,80,0,3,3,2,0,6,3
"812",5968.18574626905,110,0,2,3,0,0,3,4
"813",7442.06820914216,36,1,3,3,3,6,6,1
"814",7194.98195067714,371,0,5,4,4,3,12,4
"815",7215.96384835139,85,1,2,3,0,0,2,1
"816",5334.72360288809,48,0,2,3,0,0,0,4
"817",5129.26805979427,90,0,2,3,0,0,6,4
"818",5137.71929383558,432,0,2,2,2,4,15,4
"819",13524.8012772244,366,0,2,2,2,12,12,4
"820",12049.3180110898,172,1,2,4,0,12,12,4
"821",1712.68825525788,23,0,3,3,0,0,0,4
"822",4343.58567362767,34,0,2,3,3,6,6,2
"823",3224.07733951143,48,0,3,3,0,0,0,4
"824",2983.95089463814,110,0,2,2,0,4,4,4
"825",3776.26828374112,164,1,2,3,0,2,2,4
"826",6747.06415181715,94,0,2,4,3,3,3,3
"827",7351.72229293668,256,1,2,4,0,6,6,4
"828",3822.8375393254,75,0,2,3,2,6,6,4
"829",6869.01521455331,432,1,2,4,0,12,6,4
"830",5630.5303508622,122,1,2,3,0,6,0,4
"831",7806.25485153984,153,1,2,4,3,6,12,4
"832",10785.3218763217,142,0,5,3,0,4,4,4
"833",11420.8063527664,133,1,2,3,3,0,2,4
"834",5500.91087721228,74,1,2,3,2,3,6,4
"835",7775.58741059064,241,0,2,3,0,0,0,4
"836",6835.82736291417,90,0,2,2,0,6,6,4
"837",24705.1007740489,64,0,3,3,3,0,0,1
"838",2339.74386965944,14,0,3,3,3,0,0,4
"839",3922.45256324641,74,1,2,3,2,6,6,4
"840",4616.71122996075,371,1,1,3,0,3,3,4
"841",13494.4159885344,179,1,2,3,4,15,12,4
"842",7777.20815002911,125,0,2,3,0,0,3,2
"843",5908.40847998652,172,0,2,2,4,3,6,4
"844",5441.37281368521,177,1,5,3,0,2,2,4
"845",2651.32304303066,110,1,2,3,5,2,6,4
"846",3110.46141531197,67,1,2,3,0,6,2,4
"847",6711.97795386412,432,0,2,3,0,2,3,4
"848",14873.7533065523,378,1,2,4,0,2,12,4
"849",2909.04556144321,139,0,2,3,2,0,3,4
"850",3230.38415209024,52,1,3,3,3,0,0,4
"851",21155.0537185146,61,1,2,4,0,6,6,4
"852",4961.41396341644,127,0,2,2,0,6,6,3
"853",10677.0636743476,432,1,5,3,5,5,3,4
"854",3670.3904191389,52,0,3,3,3,0,0,4
"855",3279.54889616968,133,0,2,3,4,12,0,4
"856",8698.16635337018,48,1,2,3,4,6,6,4
"857",5901.52148591515,81,0,2,3,3,3,2,2
"858",4393.96653029118,45,1,3,3,3,0,0,4
"859",33718.7528164783,25,1,2,6,6,2,4,3
"860",7446.42039781248,292,0,5,2,0,0,0,4
"861",2988.51057054738,77,1,4,3,0,6,3,3
"862",9940.03157550601,101,1,2,4,0,12,12,4
"863",7612.43450444905,73,1,2,3,0,6,6,4
"864",12234.6682965036,41,1,3,3,3,6,6,4
"865",3420.69351139314,46,0,3,3,0,0,2,4
"866",99598.3571359851,49,1,2,4,4,15,15,4
"867",13415.5206219204,342,0,2,2,1,15,15,4
"868",5253.92049910734,210,1,2,3,6,11,0,3
"869",20490.4225040626,102,1,2,4,4,6,9,3
"870",6777.09714787804,65,0,3,3,3,0,2,4
"871",4897.93350509529,101,0,2,2,0,0,0,4
"872",22741.6895144301,53,0,3,3,3,6,6,4
"873",2811.82886600698,261,1,2,2,4,12,11,4
"874",1266.80471295631,123,1,3,3,0,0,0,4
"875",8409.22792762558,425,1,2,2,0,8,6,4
"876",2605.08644998822,35,0,4,6,2,6,6,1
"877",7284.64123505102,425,0,2,3,2,2,0,4
"878",2516.98229570643,91,0,2,4,0,6,6,4
"879",3892.82979467062,79,0,2,3,0,2,3,4
"880",525.651071011495,113,0,2,3,3,0,2,4
"881",1987.38734659076,45,0,3,3,3,0,0,4
"882",4331.4530706531,378,1,2,2,4,15,0,4
"883",20651.4188217221,210,0,2,3,3,0,0,4
"884",5982.07213859496,256,1,2,2,2,6,9,4
"885",23927.7611714461,425,1,2,3,3,6,6,4
"886",13121.0554710223,110,0,2,4,4,6,6,4
"887",26774.0380859857,432,0,2,2,2,6,6,4
"888",5844.78493514132,110,0,5,2,5,0,0,4
"889",6824.20631512324,102,1,2,3,0,6,6,1
"890",2187.62695041191,177,1,2,3,3,0,0,3
"891",4964.72663262575,36,0,2,3,0,2,2,2
"892",10183.9918591802,432,0,2,4,0,5,12,4
"893",10432.2010821451,110,1,2,3,4,6,5,4
"894",2343.01185482589,104,1,3,3,3,0,0,4
"895",4525.68988398776,123,0,3,3,3,0,0,4
"896",11545.4235979833,366,1,2,3,0,6,6,4
"897",434.386032137739,23,0,3,2,2,0,0,4
"898",10074.8245686125,127,1,2,2,0,6,6,4
"899",14817.3754157041,120,0,2,3,0,6,6,4
"900",11872.6834563653,219,0,2,2,2,9,10,4
"901",3079.88948724194,179,0,2,3,0,6,3,4
"902",27585.4546375298,91,1,2,2,0,6,6,4
"903",9583.05649357747,342,1,2,3,0,5,0,4
"904",3667.70853812461,51,1,2,6,0,0,3,1
"905",18403.3426014867,13,1,2,4,0,4,7,3
"906",25755.770774834,25,0,2,4,6,12,12,3
"907",4580.18853601333,72,0,2,3,0,0,0,4
"908",19628.6943668735,366,0,2,2,0,6,6,4
"909",5740.22718958422,63,0,2,3,3,6,6,4
"910",20436.8767977488,219,1,2,4,0,8,12,4
"911",64829.0692879342,444,0,2,4,4,15,15,4
"912",705.062395012308,33,1,3,3,0,0,0,2
"913",13947.037677698,371,0,2,2,4,6,2,4
"914",6315.94526374549,99,1,2,2,2,6,6,4
"915",8170.85110497226,94,1,2,3,3,0,0,2
"916",3934.9450704869,179,1,2,3,2,2,3,4
"917",4686.38005857361,153,0,1,2,5,12,12,4
"918",617.782896874407,36,1,3,3,0,2,6,2
"919",23306.9559121255,444,0,2,2,2,4,4,4
"920",1204.97087738533,193,0,2,3,2,8,0,4
"921",2809.26685649598,41,0,2,3,0,0,0,4
"922",7956.16146704066,110,0,2,2,4,15,15,4
"923",4774.12609180819,256,0,2,3,0,6,3,4
"924",6904.45054742721,122,0,2,3,0,6,6,4
"925",67791.9259683639,83,0,2,3,0,2,2,4
"926",1291.25067594766,69,1,2,2,0,5,6,4
"927",763.720258214993,23,0,3,3,3,0,3,4
"928",5355.01763305327,25,0,2,3,0,3,3,4
"929",6631.79268567916,122,0,2,2,2,6,3,4
"930",2050.57541943015,210,0,2,3,0,6,2,4
"931",3223.70522721752,110,0,2,3,0,4,4,3
"932",10676.7996171491,75,0,2,3,0,4,1,2
"933",10493.879539482,101,1,2,3,5,3,3,4
"934",8928.32296896769,169,0,2,4,0,6,12,4
"935",5905.6796240122,125,1,2,3,0,0,0,2
"936",9404.1942362706,63,1,4,3,0,1,3,4
"937",12234.7253872932,432,0,2,4,2,3,3,4
"938",6902.40868538868,79,1,2,4,4,12,12,3
"939",18128.2328980036,342,0,3,3,6,2,9,4
"940",27570.4964643806,153,0,2,4,0,0,6,4
"941",5907.8899350289,99,0,2,3,0,2,2,4
"942",3079.93547188721,55,1,3,2,3,3,3,1
"943",12529.8006517427,366,1,3,2,0,0,0,4
"944",10153.1136408176,71,1,3,3,0,5,3,4
"945",329.941693341508,102,1,2,3,0,0,0,3
"946",6248.75215321064,132,0,2,3,0,4,4,4
"947",20344.24114121,106,1,2,2,6,0,6,4
"948",11598.8754037847,139,0,2,2,2,9,6,4
"949",8960.58170047439,71,1,2,3,0,6,6,1
"950",6985.22309743871,71,0,2,3,0,6,7,2
"951",15618.1296629169,40,0,2,4,2,4,3,4
"952",14250.5864106998,137,1,5,2,0,12,12,4
"953",40645.1760925138,25,1,2,6,6,2,4,3
"954",3442.78208162924,403,1,2,2,0,3,2,4
"955",3774.57521651883,432,0,2,3,0,0,0,4
"956",7673.53406548826,67,1,2,2,0,4,12,4
"957",6639.50756789465,366,1,2,4,4,12,6,4
"958",13937.780384802,219,1,2,6,4,15,12,4
"959",9769.5939892456,48,0,3,4,2,0,6,4
"960",25171.8343519131,127,1,2,4,6,9,3,4
"961",15010.0161063105,101,0,2,4,4,6,12,4
"962",2078.68647420063,45,1,3,3,3,0,0,4
"963",5333.00507060335,71,1,2,3,0,1,2,1
"964",2368.01150464404,176,0,2,2,0,3,6,4
"965",1609.08522630832,52,0,3,3,3,0,0,4
"966",8242.32970648457,77,0,2,2,2,6,6,4
"967",3813.30560817581,99,0,2,3,0,0,0,4
"968",2524.04350599833,179,0,2,3,0,3,2,3
"969",18787.1397043876,197,0,2,4,0,6,12,4
"970",9229.46827619632,184,1,2,2,0,9,12,4
"971",8227.12206180253,101,0,2,3,0,3,0,4
"972",12365.7788488889,41,1,2,4,0,0,3,4
"973",1687.6293888455,113,0,4,3,0,0,0,1
"974",2801.66427115082,190,1,2,3,2,0,6,4
"975",7178.29254856478,223,0,2,3,0,6,6,4
"976",11922.9886863932,101,0,5,3,2,6,6,3
"977",5270.01160485051,74,0,2,3,0,9,6,4
"978",9616.45405856882,123,0,2,3,0,0,0,2
"979",6489.83594564138,73,0,2,3,0,0,0,4
"980",8571.31131939979,142,0,5,3,0,3,2,4
"981",7834.57150250833,123,0,2,2,4,6,6,4
"982",9861.39813199069,67,0,2,3,0,3,3,2
"983",34806.9250547575,444,1,2,2,4,6,9,4
"984",6638.43294869985,90,1,2,3,0,4,3,4
"985",6154.52632531542,71,1,3,2,2,0,1,3
"986",2631.51539733909,36,0,4,3,0,2,3,4
"987",9816.36950166775,153,0,2,3,0,6,6,4
"988",23411.3248185403,113,1,4,3,6,10,7,4
"989",1192.7753654472,110,1,2,2,6,0,0,3
"990",3649.55323218336,79,1,2,4,5,6,6,4
"991",11832.7182224733,42,1,3,2,2,6,6,1
"992",10801.34836436,184,1,2,3,2,6,6,4
"993",11899.8170888227,162,0,2,2,2,14,6,4
"994",11070.5908348392,110,1,2,3,0,1,0,4
"995",19137.1646524531,174,1,2,6,1,12,12,4
"996",16301.0211300826,77,0,2,4,0,2,13,4
"997",2560.41147226865,63,0,3,3,3,0,0,4
"998",9301.49312439247,81,1,5,1,0,0,0,3
"999",8158.40064673219,74,0,2,6,2,6,4,4
"1000",13994.9253286875,153,0,2,4,2,6,6,4
"1001",250.575296402191,23,1,3,3,3,6,6,1
"1002",19378.6574081572,13,1,2,4,1,4,6,4
"1003",9496.77412332755,125,1,2,2,2,15,12,4
"1004",16974.3501035946,432,0,5,3,0,0,0,4
"1005",5835.59289303711,138,0,2,2,3,0,0,4
"1006",3353.81951966662,81,0,2,4,0,0,0,4
"1007",5555.60457285148,79,0,2,2,2,6,6,4
"1008",3735.49716562693,104,0,3,3,3,0,0,3
"1009",15371.7706588502,65,0,2,4,2,6,6,4
"1010",2019.8372189027,387,1,2,2,0,3,3,4
"1011",14695.6133464092,366,1,2,4,5,6,12,4
"1012",27026.7289867115,13,1,2,4,0,6,12,3
"1013",10572.7335854277,90,0,2,3,0,6,5,4
"1014",4719.41385995467,366,0,2,2,0,6,6,4
"1015",7910.94915487585,153,0,2,3,0,6,6,2
"1016",3440.19559046342,74,0,2,2,0,0,0,4
"1017",27036.7423434648,342,1,2,1,0,11,0,3
"1018",4174.39397951493,101,0,2,2,2,3,6,4
"1019",15485.3558609875,464,0,2,4,5,12,11,4
"1020",8072.40952931722,149,0,2,2,2,5,6,4
"1021",7786.34414696675,172,1,2,3,0,0,0,4
"1022",7423.25186730343,46,0,2,2,2,0,0,4
"1023",7669.28872735783,125,0,2,4,0,6,6,1
"1024",5104.01486162527,35,1,3,3,0,0,0,1
"1025",7589.26948866514,133,0,2,1,0,6,6,2
"1026",9193.63098838821,75,0,2,3,0,0,0,1
"1027",2685.8529544652,342,0,5,3,0,6,0,3
"1028",832.7070808026,366,0,2,3,0,1,1,4
"1029",7038.14083553938,193,1,2,2,0,6,6,3
